State,Campaigns,Status,Type,Retailer,Targeting,Campaign bidding strategy,Start date,End date,Portfolio,Budget(USD),Top-of-search IS,Cost type,Impressions,Clicks,CTR,Spend(USD),CPC(USD),DPV,Orders,Sales(USD),ACOS,ROAS,NTB orders,% of orders NTB,NTB sales(USD),% of sales NTB,Viewable impressions,VCPM(USD),Video first quartile,Video midpoint,Video third quartile,Video complete,Video unmute,VTR,vCTR,CPM(USD)
ARCHIVED,8P-17QD-1L6J SP AuSu 221104 embbeg 1,CAMPAIGN_ARCHIVED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,11/4/22,,Embroidery for kids,3.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,SC INCR beginner emb auto B09X55KL2C,CAMPAIGN_ARCHIVED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,11/11/22,,Embroidery for kids,5.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - 10 beginners embroidery SQP - SQP - Ex Vol 7 - Incr - SP - Default Manual - 6wghqkxk,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,3/30/23,,Embroidery for kids,30.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - 10 beginners embroidery SQP - SQP - Ex Vol 4 - Incr - SP - Default Manual - hlzg97dm,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,3/30/23,,Embroidery for kids,25.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - 10 beginners embroidery SQP - SQP - Br/Ph Vol 3 - Incr - SP - Default Manual - 0bx5fxvy,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,3/30/23,,Embroidery for kids,25.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - 10 beginners embroidery SQP - SQP - Br/Ph Vol 2 - Incr - SP - Default Manual - d90z5uew,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,3/30/23,,Embroidery for kids,25.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - 10 beginners embroidery SQP - SQP - Ex Vol 3 - Incr - SP - Default Manual - imoq966d,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,3/30/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - 10 beginners embroidery SQP - SQP - Ex Vol 5 - Incr - SP - Default Manual - zui405a4,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,3/30/23,,Embroidery for kids,30.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - 10 beginners embroidery SQP - SQP - Br/Ph Vol 1 - Incr - SP - Default Manual - sffc1vjj,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,3/30/23,,Embroidery for kids,25.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - 10 beginners embroidery SQP - SQP - Ex Vol 2 - Incr - SP - Default Manual - kwkpuuib,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,3/30/23,,Embroidery for kids,2.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - 10 beginners embroidery SQP - SQP - Ex Vol 6 - Incr - SP - Default Manual - 6gy4mmv9,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,3/30/23,,Embroidery for kids,30.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - 10 beginners embroidery SQP - SQP - Ex Vol 1 - Incr - SP - Default Manual - w6mn4hrs,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,3/30/23,,Embroidery for kids,2.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - Stamped Embroidery - CG PAT Vol3 - Incr - SP - Default Pat - w61461a5,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,4/18/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - Stamped Embroidery - CG PAT Vol1 - Incr - SP - Default Pat - 84wqhg61,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,4/18/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - Stamped Embroidery - CG PAT Vol2 - Incr - SP - Default Pat - 0fjts9t6,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,4/18/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - Kids Embroidery Kits - CG Ex Vol3 - Incr - SP - Default Manual - gco53iuu,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,4/20/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - Kids Embroidery Kits - CG Ex Vol1 - Incr - SP - Default Manual - fwl89jga,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,4/20/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - Kids Embroidery Kits - CG Ex Vol2 - Incr - SP - Default Manual - fqg0n4ca,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,4/20/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - Kids Embroidery Kits - Incr - SP - Auto - 00jg3i98,CAMPAIGN_ARCHIVED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,4/20/23,,Embroidery for kids,12.99,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - Kids Embroidery Kits - Incr - SP - Manual - 00jg3i98,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,4/20/23,,Embroidery for kids,27.01,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol1 Ex - Incr - SP - Default Manual - sbykq6py,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol3 Br - Incr - SP - Default Manual - om7n9ys5,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol1 Br - Incr - SP - Default Manual - z7buo88a,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - 10 beginners kids embroidery kit CG SK Ex - Incr - SP - Default Manual - i69v45ul,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol3 Ph - Incr - SP - Default Manual - ig2czay1,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,10.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol4 Ph - Incr - SP - Default Manual - p8oi9w6i,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol5 Br - Incr - SP - Default Manual - jn4bbnmx,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,5.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol5 Ph - Incr - SP - Default Manual - 7vt2swtw,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol4 Ex - Incr - SP - Default Manual - 2iwjnit0,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol2 Ph - Incr - SP - Default Manual - tilfnj3r,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol2 Br - Incr - SP - Default Manual - p65mt890,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol3 Ex - Incr - SP - Default Manual - g185kqgg,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,5.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C - 10 beginners embroidery for kids CG SK Ex - Incr - SP - Default Manual - u2s3swpb,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,2.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol1 Ph - Incr - SP - Default Manual - n061pw2c,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol4 Br - Incr - SP - Default Manual - gxw9b4m3,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,B09X55KL2C -10 beginners embroidery DD Extra KWS CG Vol2 Ex - Incr - SP - Default Manual - m7uf4rre,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,7/26/23,,Embroidery for kids,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,B09X55KL2C 10 beginner embroidery - auto,CAMPAIGN_PAUSED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,9/9/23,,Embroidery for kids,5.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,B09X55KL2C 10 Embroidery kit - SP - Auto,CAMPAIGN_PAUSED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,12/1/23,,Embroidery for kids,10.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,10 Embroidery kit - SP - BROAD,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,12/1/23,,Embroidery for kids,2.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,B09X55KL2C 10 Embroidery kit - SP - Product Target,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,12/1/23,,Embroidery for kids,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,B09X55KL2C 10 embroidery LOW BID product targeting,CAMPAIGN_STATUS_ENABLED,SP,Amazon,MANUAL,Dynamic bids - down only,3/30/24,,Embroidery for kids,10.00,<5%,CPC,218,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,Campaign with presets - B08DJYBH4D - 5/5/2024 16:08:09,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - up and down,5/5/24,,Embroidery for kids,10.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,embroidery beginners - SPM SK embroidery kit TOS,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,10/27/25,,Embroidery for kids,15.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,B09X55KL2C 10 embroidery sdisplay,CAMPAIGN_PAUSED,SD,Amazon,MANUAL,,5/4/24,,Embroidery for kids,2.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,beginner embroidery product video,CAMPAIGN_PAUSED,SB2,Amazon,MANUAL,,5/22/24,,Embroidery for kids,25.00,5.217391304347826%,CPC,21,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,8,0.00,0,0,0,0,0,0,0,0.00
